customerID,call_date,issue_type,resolution_time,resolved
8327-LZKAS,4/22/2022,Billing,30,Yes
1194-HVAIF,7/13/2022,Technical,22,Yes
1194-HVAIF,5/15/2022,Technical,34,No
6702-OHFWR,5/13/2022,Other,54,No
6702-OHFWR,7/4/2022,Other,36,No
2995-UPRYS,1/13/2022,Technical,34,No
2995-UPRYS,12/17/2022,Contract,27,Yes
2995-UPRYS,6/14/2022,Billing,41,Yes
9313-QOLTZ,5/7/2022,Contract,49,No
9313-QOLTZ,8/7/2022,Other,48,No
9313-QOLTZ,4/23/2022,Technical,51,Yes
5909-ECHUI,11/20/2022,Technical,26,Yes
5909-ECHUI,2/23/2022,Contract,60,Yes
5909-ECHUI,12/21/2022,Contract,40,No
5909-ECHUI,3/21/2022,Billing,59,Yes
5909-ECHUI,3/5/2022,Contract,59,Yes
3675-EQOZA,9/27/2022,Technical,48,Yes
3675-EQOZA,3/11/2022,Technical,59,No
3675-EQOZA,1/8/2022,Billing,45,Yes
3675-EQOZA,12/5/2022,Billing,56,No
8237-ULIXL,3/26/2022,Technical,59,No
8237-ULIXL,4/9/2022,Contract,9,No
8237-ULIXL,5/25/2022,Technical,50,No
2925-VDZHY,1/12/2022,Contract,56,No
2925-VDZHY,6/23/2022,Other,55,Yes
2925-VDZHY,1/30/2022,Contract,15,Yes
2925-VDZHY,3/19/2022,Technical,53,Yes
2925-VDZHY,5/9/2022,Other,41,Yes
4732-RRJZC,9/15/2022,Billing,50,No
4732-RRJZC,12/9/2022,Billing,31,No
4732-RRJZC,2/23/2022,Billing,30,Yes
4732-RRJZC,10/11/2022,Contract,35,No
0973-KYVNF,5/23/2022,Technical,7,No
0973-KYVNF,6/1/2022,Billing,52,No
5549-ZGHFB,9/7/2022,Contract,35,Yes
5549-ZGHFB,1/2/2022,Other,28,Yes
4423-JWZJN,8/15/2022,Other,60,Yes
4423-JWZJN,2/15/2022,Other,17,No
4423-JWZJN,1/6/2022,Billing,46,Yes
4423-JWZJN,8/31/2022,Technical,42,No
4423-JWZJN,5/29/2022,Contract,46,No
2812-ENYMO,11/11/2022,Other,12,No
2812-ENYMO,1/21/2022,Other,46,Yes
2812-ENYMO,5/14/2022,Billing,51,No
0626-QXNGV,10/21/2022,Billing,21,Yes
0626-QXNGV,9/18/2022,Technical,54,No
0626-QXNGV,6/21/2022,Contract,42,No
0626-QXNGV,10/18/2022,Technical,24,No
0626-QXNGV,2/1/2022,Technical,57,No
5376-PCKNB,9/25/2022,Other,24,Yes
5376-PCKNB,3/29/2022,Billing,56,No
5376-PCKNB,9/30/2022,Billing,8,Yes
5376-PCKNB,10/23/2022,Technical,37,No
3707-GNWHM,12/14/2022,Technical,53,No
3707-GNWHM,9/23/2022,Contract,40,Yes
3707-GNWHM,10/20/2022,Contract,60,No
3707-GNWHM,10/25/2022,Billing,35,Yes
3707-GNWHM,12/12/2022,Other,51,Yes
4929-BSTRX,9/8/2022,Contract,42,Yes
4929-BSTRX,12/26/2022,Other,53,No
5519-TEEUH,12/20/2022,Contract,17,Yes
5519-TEEUH,11/6/2022,Other,37,Yes
5519-TEEUH,12/22/2022,Contract,31,Yes
5519-TEEUH,9/9/2022,Technical,33,No
4282-MSACW,12/20/2022,Other,59,Yes
6807-SIWJI,12/15/2022,Other,5,Yes
6807-SIWJI,12/9/2022,Other,54,Yes
6807-SIWJI,4/1/2022,Billing,44,No
6807-SIWJI,7/1/2022,Other,8,No
6807-SIWJI,12/26/2022,Other,44,No
0689-NKYLF,9/30/2022,Contract,9,No
0689-NKYLF,3/22/2022,Other,56,Yes
2969-QWUBZ,12/28/2022,Billing,23,Yes
2969-QWUBZ,9/17/2022,Technical,12,No
2969-QWUBZ,2/4/2022,Contract,20,No
2969-QWUBZ,3/5/2022,Contract,58,No
4143-HHPMK,5/10/2022,Contract,12,No
4143-HHPMK,3/5/2022,Other,52,No
4143-HHPMK,10/20/2022,Technical,6,Yes
0017-DINOC,1/15/2022,Other,49,No
0017-DINOC,11/24/2022,Billing,51,Yes
7853-OETYL,4/29/2022,Other,41,No
7570-WELNY,9/8/2022,Technical,36,No
7570-WELNY,1/17/2022,Billing,14,No
7570-WELNY,1/30/2022,Contract,38,Yes
7570-WELNY,5/18/2022,Other,56,Yes
7570-WELNY,5/2/2022,Billing,37,No
4695-VADHF,12/27/2022,Technical,10,Yes
4695-VADHF,4/22/2022,Billing,30,Yes
4695-VADHF,4/12/2022,Contract,49,Yes
4817-VYYWS,1/29/2022,Technical,45,Yes
4817-VYYWS,9/25/2022,Technical,49,Yes
4817-VYYWS,9/7/2022,Technical,12,No
4817-VYYWS,5/19/2022,Contract,45,Yes
4581-LNWUM,8/11/2022,Contract,25,No
4581-LNWUM,6/24/2022,Contract,57,Yes
4581-LNWUM,4/22/2022,Contract,57,No
9052-VKDUW,1/31/2022,Other,53,Yes
7032-LMBHI,3/8/2022,Other,51,Yes
7032-LMBHI,8/11/2022,Billing,44,No
1047-NNCBF,7/22/2022,Billing,39,No
1047-RNXZV,6/9/2022,Other,32,Yes
1047-RNXZV,9/22/2022,Other,37,Yes
1047-RNXZV,9/14/2022,Other,47,No
1047-RNXZV,3/4/2022,Billing,20,No
4776-XSKYQ,7/24/2022,Contract,38,Yes
4776-XSKYQ,4/30/2022,Billing,52,No
1343-EHPYB,9/24/2022,Technical,47,No
1343-EHPYB,11/3/2022,Billing,16,No
1343-EHPYB,11/5/2022,Billing,13,Yes
1343-EHPYB,4/22/2022,Other,24,No
7798-JVXYM,7/6/2022,Billing,35,No
7798-JVXYM,1/16/2022,Contract,52,No
3896-RCYYE,6/7/2022,Other,24,No
3896-RCYYE,6/11/2022,Billing,37,Yes
3896-RCYYE,4/26/2022,Contract,56,Yes
3896-RCYYE,1/18/2022,Other,46,Yes
6402-SSEJG,10/23/2022,Billing,17,Yes
6402-SSEJG,9/13/2022,Technical,45,No
6402-SSEJG,6/12/2022,Technical,12,Yes
5351-QESIO,10/18/2022,Billing,34,No
5351-QESIO,1/28/2022,Contract,23,No
5351-QESIO,4/22/2022,Technical,19,No
5351-QESIO,3/28/2022,Technical,14,Yes
5995-SNNEW,4/28/2022,Technical,41,No
5995-SNNEW,9/26/2022,Other,28,Yes
5995-SNNEW,12/10/2022,Technical,29,Yes
4187-CINZD,3/7/2022,Other,20,Yes
4187-CINZD,7/17/2022,Contract,37,Yes
4187-CINZD,8/19/2022,Technical,38,No
4187-CINZD,5/30/2022,Contract,22,Yes
3551-GAEGL,7/27/2022,Other,24,No
3551-GAEGL,10/12/2022,Other,8,Yes
3551-GAEGL,1/21/2022,Contract,17,Yes
0795-GMVQO,3/6/2022,Technical,6,No
0795-GMVQO,7/16/2022,Billing,21,Yes
0795-GMVQO,2/19/2022,Other,5,Yes
0795-GMVQO,8/3/2022,Technical,33,Yes
3724-BSCVH,10/7/2022,Billing,8,Yes
3724-BSCVH,7/31/2022,Billing,33,Yes
3724-BSCVH,12/9/2022,Contract,27,Yes
6198-RTPMF,3/3/2022,Billing,39,No
6198-RTPMF,7/29/2022,Other,31,No
6198-RTPMF,5/12/2022,Technical,54,Yes
6198-RTPMF,3/14/2022,Other,22,No
3512-IZIKN,11/14/2022,Contract,14,No
3512-IZIKN,8/8/2022,Contract,10,No
3512-IZIKN,2/26/2022,Billing,42,Yes
3512-IZIKN,5/23/2022,Technical,6,No
3512-IZIKN,12/1/2022,Other,38,Yes
4759-TRPLW,6/21/2022,Billing,56,Yes
4452-ROHMO,7/26/2022,Contract,12,Yes
4452-ROHMO,9/10/2022,Contract,32,No
4452-ROHMO,10/14/2022,Technical,34,Yes
7998-WNZEM,2/3/2022,Contract,42,No
5671-UUNXD,9/20/2022,Billing,16,No
5671-UUNXD,1/31/2022,Billing,22,Yes
5671-UUNXD,3/19/2022,Contract,21,No
5671-UUNXD,8/4/2022,Contract,42,No
4480-MBMLB,5/26/2022,Contract,41,Yes
4480-MBMLB,9/13/2022,Contract,36,Yes
5565-FILXA,10/21/2022,Contract,49,Yes
5565-FILXA,3/24/2022,Billing,20,Yes
5565-FILXA,10/10/2022,Contract,42,Yes
5565-FILXA,7/10/2022,Other,36,Yes
5565-FILXA,4/13/2022,Billing,60,Yes
0742-LAFQK,8/28/2022,Technical,25,Yes
0742-LAFQK,11/30/2022,Billing,33,No
0742-LAFQK,5/27/2022,Technical,51,Yes
0742-LAFQK,4/8/2022,Technical,48,Yes
0536-ACXIP,7/21/2022,Technical,30,No
0536-ACXIP,5/25/2022,Billing,7,No
0536-ACXIP,4/2/2022,Other,39,No
0536-ACXIP,1/19/2022,Contract,59,No
0536-ACXIP,10/2/2022,Billing,5,No
5110-CHOPY,11/22/2022,Billing,18,Yes
5110-CHOPY,1/7/2022,Technical,54,No
5110-CHOPY,5/21/2022,Technical,24,No
5110-CHOPY,6/27/2022,Technical,41,Yes
7669-LCRSD,4/11/2022,Other,20,Yes
7669-LCRSD,4/23/2022,Other,53,Yes
5804-HYIEZ,6/21/2022,Billing,8,Yes
5804-HYIEZ,11/13/2022,Technical,37,No
5804-HYIEZ,5/20/2022,Contract,27,No
1728-BQDMA,5/18/2022,Other,42,No
1728-BQDMA,12/23/2022,Contract,7,No
1728-BQDMA,6/24/2022,Billing,46,Yes
1728-BQDMA,3/28/2022,Other,52,No
6439-GTPCA,5/27/2022,Billing,25,Yes
6439-GTPCA,5/18/2022,Other,28,Yes
6986-IJDHX,12/29/2022,Contract,38,Yes
7336-RLLRH,5/1/2022,Billing,18,Yes
7336-RLLRH,8/1/2022,Other,39,No
7336-RLLRH,10/20/2022,Billing,14,Yes
7336-RLLRH,1/10/2022,Billing,14,No
4664-NJCMS,10/6/2022,Contract,7,No
4664-NJCMS,8/18/2022,Contract,34,No
4664-NJCMS,5/17/2022,Technical,39,No
0439-IFYUN,6/2/2022,Contract,50,Yes
0439-IFYUN,10/23/2022,Technical,38,Yes
0439-IFYUN,9/17/2022,Contract,9,No
0439-IFYUN,4/9/2022,Technical,24,No
0439-IFYUN,4/28/2022,Other,40,No
4124-MMETB,4/11/2022,Contract,50,Yes
4124-MMETB,10/7/2022,Other,57,No
4124-MMETB,11/7/2022,Technical,16,Yes
4124-MMETB,5/19/2022,Billing,8,No
1866-NXPSP,12/21/2022,Other,11,Yes
1866-NXPSP,9/12/2022,Billing,58,No
1866-NXPSP,4/1/2022,Billing,20,Yes
0799-DDIHE,8/18/2022,Contract,24,No
0799-DDIHE,12/18/2022,Technical,40,No
0799-DDIHE,3/13/2022,Billing,56,No
9061-TIHDA,12/2/2022,Billing,15,No
9061-TIHDA,3/3/2022,Other,45,Yes
9061-TIHDA,8/19/2022,Contract,23,No
9061-TIHDA,3/31/2022,Billing,7,No
3865-YIOTT,8/25/2022,Technical,18,Yes
3865-YIOTT,10/19/2022,Technical,26,Yes
3865-YIOTT,9/25/2022,Contract,55,No
3865-YIOTT,3/14/2022,Billing,19,Yes
3398-ZOUAA,12/19/2022,Contract,6,Yes
3824-RHKVR,2/6/2022,Other,14,No
3824-RHKVR,8/29/2022,Billing,5,No
3824-RHKVR,1/19/2022,Contract,25,No
3824-RHKVR,7/13/2022,Billing,12,No
3824-RHKVR,6/16/2022,Other,51,Yes
4274-OWWYO,9/7/2022,Billing,53,Yes
4274-OWWYO,1/7/2022,Other,54,No
4274-OWWYO,3/10/2022,Billing,15,No
8606-OEGQZ,10/23/2022,Other,19,Yes
8606-OEGQZ,12/18/2022,Technical,54,Yes
8606-OEGQZ,1/10/2022,Other,32,No
8606-OEGQZ,9/1/2022,Contract,58,No
0958-YHXGP,9/22/2022,Technical,23,No
0958-YHXGP,2/26/2022,Other,23,Yes
0958-YHXGP,4/17/2022,Billing,19,Yes
0958-YHXGP,12/21/2022,Contract,29,No
3606-SBKRY,9/14/2022,Billing,12,No
9773-PEQBZ,8/1/2022,Billing,32,Yes
9773-PEQBZ,6/7/2022,Contract,55,No
6668-CNMFP,3/22/2022,Contract,11,Yes
6668-CNMFP,12/14/2022,Technical,43,No
6668-CNMFP,10/19/2022,Billing,42,Yes
6668-CNMFP,7/5/2022,Technical,58,No
6668-CNMFP,9/19/2022,Technical,5,Yes
6285-FTQBF,2/28/2022,Other,36,No
6285-FTQBF,11/9/2022,Other,9,No
6285-FTQBF,7/18/2022,Billing,46,No
6285-FTQBF,5/28/2022,Billing,49,Yes
6285-FTQBF,5/29/2022,Other,6,Yes
5868-CZJDR,5/28/2022,Billing,51,No
5868-CZJDR,5/13/2022,Contract,22,No
5868-CZJDR,8/24/2022,Technical,18,No
0661-KQHNK,2/7/2022,Other,30,No
0661-KQHNK,2/7/2022,Other,5,No
5651-CRHKQ,3/24/2022,Billing,42,Yes
5651-CRHKQ,4/9/2022,Technical,19,No
5651-CRHKQ,9/26/2022,Technical,15,Yes
4654-ULTTN,8/31/2022,Billing,56,Yes
8606-CIQUL,12/29/2022,Billing,23,No
8606-CIQUL,7/10/2022,Other,43,No
8606-CIQUL,11/6/2022,Billing,12,No
8606-CIQUL,9/20/2022,Technical,33,Yes
9026-LHEVG,1/19/2022,Other,22,Yes
3217-FZDMN,6/13/2022,Contract,23,No
3217-FZDMN,5/21/2022,Billing,54,Yes
3217-FZDMN,1/15/2022,Billing,42,Yes
3217-FZDMN,3/8/2022,Billing,31,Yes
3217-FZDMN,10/20/2022,Technical,30,No
4504-YOULA,11/7/2022,Contract,37,Yes
4504-YOULA,7/21/2022,Contract,8,No
4504-YOULA,5/23/2022,Technical,43,Yes
6217-KDYWC,7/3/2022,Technical,8,No
6217-KDYWC,12/20/2022,Billing,45,Yes
2811-POVEX,10/14/2022,Billing,13,No
4945-RVMTE,1/4/2022,Technical,27,Yes
5906-DVAPM,5/19/2022,Billing,32,Yes
5906-DVAPM,6/12/2022,Technical,20,No
6967-PEJLL,8/10/2022,Contract,40,Yes
6967-PEJLL,3/20/2022,Contract,54,Yes
6967-PEJLL,3/10/2022,Billing,51,Yes
6967-PEJLL,10/6/2022,Other,31,No
6476-EPYZR,3/6/2022,Other,22,Yes
6476-EPYZR,1/12/2022,Other,41,Yes
6476-EPYZR,7/23/2022,Technical,22,No
6476-EPYZR,1/5/2022,Billing,29,No
7665-NKLAV,4/29/2022,Other,37,No
7665-NKLAV,3/18/2022,Contract,8,Yes
2761-XECQW,9/20/2022,Other,10,No
2761-XECQW,6/18/2022,Billing,47,Yes
2761-XECQW,3/29/2022,Technical,43,Yes
2761-XECQW,1/1/2022,Other,56,Yes
3623-FQBOX,11/9/2022,Other,32,No
3623-FQBOX,6/9/2022,Contract,54,No
9693-XMUOB,3/6/2022,Billing,11,No
9693-XMUOB,6/29/2022,Billing,18,Yes
9693-XMUOB,7/18/2022,Technical,13,No
9693-XMUOB,3/2/2022,Technical,22,No
9693-XMUOB,10/3/2022,Billing,26,Yes
6559-RAKOZ,7/14/2022,Technical,42,No
0254-KCJGT,1/16/2022,Technical,10,No
0254-KCJGT,3/12/2022,Contract,36,No
0254-KCJGT,3/30/2022,Contract,52,Yes
0254-KCJGT,6/9/2022,Billing,45,Yes
0254-KCJGT,11/5/2022,Other,55,Yes
4979-HPRFL,10/2/2022,Contract,56,No
4979-HPRFL,8/4/2022,Billing,10,No
4979-HPRFL,6/25/2022,Technical,44,No
4979-HPRFL,8/30/2022,Other,18,No
0562-FGDCR,6/15/2022,Other,18,Yes
0562-FGDCR,5/25/2022,Contract,59,Yes
0562-FGDCR,5/27/2022,Other,5,Yes
8874-EJNSR,10/4/2022,Contract,30,Yes
8874-EJNSR,1/19/2022,Technical,42,Yes
8874-EJNSR,9/9/2022,Other,40,No
8874-EJNSR,1/15/2022,Technical,58,No
7471-MQPOS,5/12/2022,Technical,40,Yes
7471-MQPOS,5/1/2022,Other,40,No
7471-MQPOS,4/11/2022,Other,10,Yes
7471-MQPOS,7/27/2022,Billing,16,No
7471-MQPOS,5/31/2022,Other,37,Yes
5899-OUVKV,7/17/2022,Contract,42,No
5899-OUVKV,4/27/2022,Contract,15,Yes
1814-DKOLC,7/11/2022,Other,34,No
1814-DKOLC,9/12/2022,Other,20,Yes
1814-DKOLC,8/21/2022,Technical,6,Yes
1814-DKOLC,7/20/2022,Billing,10,No
1814-DKOLC,8/6/2022,Technical,49,No
1379-FRVEB,2/8/2022,Contract,5,Yes
1379-FRVEB,7/18/2022,Technical,56,Yes
0578-SKVMF,1/22/2022,Other,49,No
1571-SAVHK,12/25/2022,Other,28,No
1571-SAVHK,1/24/2022,Other,36,No
1571-SAVHK,8/30/2022,Contract,39,No
3932-CMDTD,7/19/2022,Other,46,Yes
3932-CMDTD,10/6/2022,Billing,13,Yes
3932-CMDTD,12/22/2022,Contract,53,Yes
4686-UXDML,2/16/2022,Billing,22,Yes
4686-UXDML,3/15/2022,Other,38,Yes
4686-UXDML,7/5/2022,Billing,44,Yes
8375-KVTHK,11/4/2022,Technical,43,No
8111-RKSPX,3/11/2022,Billing,41,No
8111-RKSPX,2/25/2022,Technical,54,No
5057-RKGLH,4/28/2022,Technical,32,Yes
4026-SKKHW,12/3/2022,Billing,38,No
4026-SKKHW,6/7/2022,Contract,37,Yes
4026-SKKHW,4/11/2022,Technical,27,No
4026-SKKHW,11/12/2022,Contract,57,Yes
4026-SKKHW,3/7/2022,Billing,28,Yes
9137-NOQKA,3/22/2022,Technical,52,No
9137-NOQKA,6/24/2022,Technical,34,Yes
9137-NOQKA,2/3/2022,Other,22,No
5727-MYATE,1/26/2022,Billing,25,Yes
5727-MYATE,1/12/2022,Technical,11,Yes
5727-MYATE,5/12/2022,Billing,14,Yes
5727-MYATE,12/20/2022,Contract,17,No
6624-JDRDS,6/2/2022,Other,34,No
6624-JDRDS,7/27/2022,Contract,31,No
6624-JDRDS,4/8/2022,Billing,48,No
6034-YMTOB,5/25/2022,Contract,13,Yes
6034-YMTOB,7/7/2022,Billing,55,No
6034-YMTOB,11/9/2022,Billing,25,No
6821-BUXUX,11/24/2022,Contract,40,No
0959-WHOKV,9/3/2022,Billing,19,Yes
1320-GVNHT,7/10/2022,Technical,56,No
1320-GVNHT,2/14/2022,Technical,49,Yes
1320-GVNHT,5/14/2022,Billing,50,Yes
1320-GVNHT,7/23/2022,Billing,22,Yes
9441-QHEVC,10/6/2022,Contract,29,No
9441-QHEVC,6/1/2022,Other,12,Yes
1027-LKKQQ,4/1/2022,Technical,50,No
1027-LKKQQ,11/1/2022,Contract,5,Yes
9488-FVZCC,6/26/2022,Other,33,Yes
9488-FVZCC,9/13/2022,Technical,25,Yes
2789-CZANW,6/26/2022,Billing,35,Yes
2789-CZANW,10/6/2022,Billing,8,Yes
2789-CZANW,6/12/2022,Billing,10,Yes
2789-CZANW,9/12/2022,Technical,39,Yes
2789-CZANW,2/10/2022,Other,49,No
5429-LWCMV,5/11/2022,Billing,54,Yes
5429-LWCMV,5/27/2022,Contract,54,No
5429-LWCMV,4/23/2022,Other,34,Yes
5429-LWCMV,11/8/2022,Contract,21,No
5429-LWCMV,4/12/2022,Other,49,No
2359-QWQUL,7/4/2022,Billing,52,No
2359-QWQUL,8/24/2022,Billing,43,No
2359-QWQUL,5/7/2022,Technical,9,No
2359-QWQUL,7/4/2022,Contract,43,Yes
7815-PDTHL,10/8/2022,Contract,7,No
7815-PDTHL,9/25/2022,Other,27,Yes
7815-PDTHL,5/10/2022,Contract,55,Yes
7815-PDTHL,5/28/2022,Technical,29,No
7815-PDTHL,4/4/2022,Technical,38,No
5019-GQVCR,5/7/2022,Contract,56,Yes
5019-GQVCR,6/19/2022,Other,43,Yes
5019-GQVCR,1/28/2022,Other,60,Yes
5019-GQVCR,2/23/2022,Technical,16,No
5019-GQVCR,12/9/2022,Other,11,Yes
1403-GYAFU,9/3/2022,Technical,44,No
1403-GYAFU,12/27/2022,Contract,40,No
1403-GYAFU,9/20/2022,Billing,45,Yes
1403-GYAFU,2/14/2022,Contract,55,No
9560-ARGQJ,5/20/2022,Contract,48,No
1142-IHLOO,7/4/2022,Billing,53,No
1142-IHLOO,6/17/2022,Other,7,No
8769-KKTPH,6/14/2022,Contract,31,No
6981-TDRFT,3/27/2022,Billing,39,Yes
6981-TDRFT,12/26/2022,Contract,60,Yes
9139-TWBAS,11/27/2022,Other,19,Yes
9139-TWBAS,5/2/2022,Other,59,No
9139-TWBAS,8/6/2022,Contract,51,No
9139-TWBAS,12/4/2022,Billing,49,No
9537-JALFH,6/18/2022,Other,27,Yes
9537-JALFH,4/20/2022,Other,19,Yes
9537-JALFH,7/13/2022,Contract,44,Yes
9537-JALFH,6/13/2022,Other,54,No
9537-JALFH,11/6/2022,Billing,39,No
5006-MXVRN,1/26/2022,Billing,28,No
5176-LMJXE,2/17/2022,Billing,50,Yes
5176-LMJXE,5/23/2022,Contract,42,No
5176-LMJXE,1/6/2022,Other,51,Yes
5176-LMJXE,11/10/2022,Other,44,Yes
5176-LMJXE,8/20/2022,Other,43,No
3547-LQRIK,3/29/2022,Billing,7,Yes
8799-OXZMD,1/15/2022,Technical,17,No
8799-OXZMD,7/25/2022,Other,7,Yes
1725-MIMXW,7/9/2022,Billing,45,No
1725-MIMXW,10/14/2022,Technical,28,No
1725-MIMXW,6/14/2022,Billing,11,No
1725-MIMXW,9/12/2022,Technical,15,Yes
2096-XOTMO,3/30/2022,Technical,13,No
2096-XOTMO,3/1/2022,Billing,7,No
2096-XOTMO,7/19/2022,Other,9,No
3694-DELSO,12/20/2022,Technical,7,Yes
9025-ZRPVR,8/16/2022,Billing,13,Yes
9025-ZRPVR,4/24/2022,Technical,40,Yes
9025-ZRPVR,3/10/2022,Contract,11,No
9025-ZRPVR,1/1/2022,Other,14,Yes
9025-ZRPVR,7/30/2022,Contract,45,Yes
3458-IDMFK,12/28/2022,Billing,26,Yes
3458-IDMFK,1/10/2022,Contract,12,No
3458-IDMFK,8/20/2022,Contract,23,Yes
3458-IDMFK,11/12/2022,Other,59,No
3458-IDMFK,10/21/2022,Technical,6,No
5321-NTRKC,6/9/2022,Contract,6,Yes
5321-NTRKC,10/20/2022,Technical,9,No
5321-NTRKC,6/25/2022,Billing,30,Yes
5356-RHIPP,9/29/2022,Contract,9,Yes
5356-RHIPP,10/28/2022,Other,25,Yes
5356-RHIPP,1/4/2022,Contract,41,No
3174-RKMOW,6/25/2022,Contract,53,Yes
3174-RKMOW,8/15/2022,Billing,10,Yes
3174-RKMOW,8/4/2022,Contract,26,Yes
3174-RKMOW,12/15/2022,Billing,40,Yes
2725-IWWBA,9/30/2022,Other,51,Yes
6994-FGRHH,3/4/2022,Technical,14,No
6994-FGRHH,1/1/2023,Billing,55,Yes
4075-JFPGR,9/8/2022,Technical,14,No
4075-JFPGR,7/1/2022,Technical,43,No
4075-JFPGR,6/19/2022,Billing,24,Yes
4075-JFPGR,9/22/2022,Billing,32,No
8845-LWKGE,11/20/2022,Contract,6,Yes
4587-NUKOX,7/29/2022,Billing,10,Yes
4587-NUKOX,12/23/2022,Technical,33,No
2074-GUHPQ,6/19/2022,Technical,41,Yes
5680-LQOGP,6/14/2022,Technical,33,Yes
5680-LQOGP,5/8/2022,Technical,29,No
5680-LQOGP,9/18/2022,Billing,27,Yes
5680-LQOGP,5/10/2022,Other,26,No
5680-LQOGP,12/3/2022,Contract,36,Yes
5307-DZCVC,6/9/2022,Contract,12,No
5307-DZCVC,9/16/2022,Billing,13,No
5228-EXCET,9/9/2022,Technical,57,Yes
5228-EXCET,1/16/2022,Other,30,No
5228-EXCET,10/23/2022,Technical,22,Yes
2400-XIWIO,6/16/2022,Technical,23,Yes
2400-XIWIO,12/11/2022,Contract,54,Yes
2400-XIWIO,12/2/2022,Contract,20,No
6286-ZHAOK,10/31/2022,Billing,39,No
4007-NHVHI,9/10/2022,Contract,35,No
4007-NHVHI,3/4/2022,Other,18,Yes
4007-NHVHI,5/24/2022,Billing,33,No
4007-NHVHI,11/30/2022,Other,19,No
5889-JTMUL,10/2/2022,Technical,56,No
6231-WFGFH,11/2/2022,Contract,54,No
6231-WFGFH,5/9/2022,Billing,57,Yes
6231-WFGFH,3/31/2022,Other,28,Yes
6231-WFGFH,9/3/2022,Billing,34,No
6231-WFGFH,9/8/2022,Other,28,No
0530-IJVDB,8/28/2022,Billing,59,No
0530-IJVDB,9/29/2022,Billing,42,Yes
0530-IJVDB,6/22/2022,Contract,9,Yes
0530-IJVDB,4/22/2022,Contract,8,Yes
0530-IJVDB,5/22/2022,Contract,57,Yes
6051-PTVNS,1/19/2022,Other,46,Yes
6051-PTVNS,5/20/2022,Technical,16,No
6051-PTVNS,11/26/2022,Contract,60,Yes
9497-QCMMS,11/11/2022,Billing,46,Yes
9497-QCMMS,5/13/2022,Billing,49,Yes
9497-QCMMS,1/19/2022,Other,41,No
1063-DHQJF,9/16/2022,Other,41,Yes
1063-DHQJF,4/22/2022,Contract,27,Yes
1063-DHQJF,6/16/2022,Contract,9,No
8711-LOBKY,11/11/2022,Billing,36,No
8711-LOBKY,8/3/2022,Contract,56,Yes
8711-LOBKY,4/2/2022,Contract,39,No
3999-QGRJH,6/1/2022,Billing,37,Yes
6741-QRLUP,10/28/2022,Other,17,No
5514-YQENT,9/30/2022,Technical,7,No
5514-YQENT,12/25/2022,Contract,44,Yes
5514-YQENT,5/16/2022,Billing,8,Yes
5514-YQENT,4/24/2022,Contract,55,No
5514-YQENT,12/24/2022,Technical,38,Yes
5349-AZPEW,6/16/2022,Contract,23,Yes
5349-AZPEW,9/20/2022,Technical,48,No
5349-AZPEW,4/21/2022,Technical,18,Yes
5349-AZPEW,2/9/2022,Contract,8,No
5349-AZPEW,8/4/2022,Contract,52,No
1303-SRDOK,9/14/2022,Billing,44,No
7675-OZCZG,2/23/2022,Contract,36,No
7675-OZCZG,11/12/2022,Technical,43,Yes
7675-OZCZG,3/29/2022,Billing,24,Yes
7675-OZCZG,4/15/2022,Contract,41,No
2565-JSLRY,3/27/2022,Technical,45,No
2565-JSLRY,12/10/2022,Other,13,No
2565-JSLRY,3/23/2022,Technical,31,No
2565-JSLRY,6/12/2022,Contract,52,Yes
1042-HFUCW,12/14/2022,Other,21,Yes
1042-HFUCW,6/12/2022,Other,18,Yes
3489-VSFRD,7/26/2022,Technical,51,No
3489-VSFRD,1/30/2022,Other,55,No
3489-VSFRD,4/9/2022,Contract,32,Yes
3489-VSFRD,8/25/2022,Contract,43,Yes
3489-VSFRD,9/5/2022,Technical,23,Yes
5197-YPYBZ,8/9/2022,Technical,41,No
5197-YPYBZ,10/5/2022,Contract,11,No
3865-ZYKAD,8/21/2022,Technical,45,No
3865-ZYKAD,10/25/2022,Other,34,Yes
3865-ZYKAD,3/23/2022,Billing,55,Yes
3865-ZYKAD,4/24/2022,Billing,7,No
9867-NNXLC,11/17/2022,Contract,14,Yes
9867-NNXLC,12/6/2022,Contract,60,No
9867-NNXLC,1/31/2022,Technical,23,No
9867-NNXLC,6/9/2022,Contract,51,No
9867-NNXLC,9/13/2022,Other,33,Yes
9200-NLNPD,2/21/2022,Other,35,No
9200-NLNPD,12/7/2022,Billing,24,Yes
1264-FUHCX,11/21/2022,Other,12,Yes
7446-YPODE,11/27/2022,Billing,19,No
0373-AIVNJ,11/21/2022,Other,21,Yes
6473-ULUHT,6/13/2022,Other,23,Yes
6473-ULUHT,12/21/2022,Other,53,No
6473-ULUHT,3/13/2022,Other,7,No
6473-ULUHT,5/3/2022,Technical,55,No
1399-OUPJN,6/27/2022,Technical,51,Yes
1399-OUPJN,6/26/2022,Billing,27,No
1399-OUPJN,1/15/2022,Contract,50,No
1399-OUPJN,5/7/2022,Other,25,No
1399-OUPJN,5/26/2022,Other,9,Yes
2088-IEBAU,12/30/2022,Contract,10,No
2088-IEBAU,3/18/2022,Contract,26,Yes
2088-IEBAU,3/5/2022,Technical,13,Yes
2088-IEBAU,11/16/2022,Technical,32,No
2088-IEBAU,10/26/2022,Technical,5,Yes
