customerID,payment_date,amount,method
0128-MKWSG,2022-10-21,45.8,Credit Card
0128-MKWSG,2022-11-27,45.8,Cash
0128-MKWSG,2022-12-14,45.8,Credit Card
3672-YITQD,2022-01-10,84.1,Credit Card
3672-YITQD,2022-02-12,84.1,Cash
3672-YITQD,2022-03-13,84.1,Direct Debit
3672-YITQD,2022-04-23,84.1,Credit Card
3672-YITQD,2022-05-06,84.1,Cash
3672-YITQD,2022-06-26,84.1,Credit Card
3672-YITQD,2022-07-19,84.1,Credit Card
3672-YITQD,2022-08-11,84.1,Credit Card
3672-YITQD,2022-09-26,84.1,Cash
3672-YITQD,2022-10-27,84.1,Credit Card
3672-YITQD,2022-11-08,84.1, Bank Transfer
3672-YITQD,2022-12-03,84.1,Cash
4350-ZTLPI,2022-01-27,108.95,Direct Debit
4350-ZTLPI,2022-02-10,108.95,Direct Debit
4350-ZTLPI,2022-03-05,108.95,Cash
4350-ZTLPI,2022-04-19,108.95,Cash
4350-ZTLPI,2022-05-20,108.95,Credit Card
4350-ZTLPI,2022-06-15,108.95,Cash
4350-ZTLPI,2022-07-09,108.95,Direct Debit
4350-ZTLPI,2022-08-18,108.95,Credit Card
4350-ZTLPI,2022-09-12,108.95, Bank Transfer
4350-ZTLPI,2022-10-11,108.95,Cash
4350-ZTLPI,2022-11-01,108.95,Credit Card
4350-ZTLPI,2022-12-20,108.95,Cash
9048-JVYVF,2022-01-20,69.35,Credit Card
9048-JVYVF,2022-02-27,69.35,Credit Card
9048-JVYVF,2022-03-16,69.35,Direct Debit
9048-JVYVF,2022-04-04,69.35, Bank Transfer
9048-JVYVF,2022-05-04,69.35,Cash
9048-JVYVF,2022-06-15,69.35,Credit Card
9048-JVYVF,2022-07-19,69.35,Credit Card
9048-JVYVF,2022-08-10,69.35, Bank Transfer
9048-JVYVF,2022-09-11,69.35,Credit Card
9048-JVYVF,2022-10-03,69.35,Cash
9048-JVYVF,2022-11-12,69.35,Direct Debit
9048-JVYVF,2022-12-24,69.35,Cash
0361-HJRDX,2022-01-01,64.35,Credit Card
0361-HJRDX,2022-02-04,64.35,Direct Debit
0361-HJRDX,2022-03-07,64.35, Bank Transfer
0361-HJRDX,2022-04-14,64.35,Cash
0361-HJRDX,2022-05-05,64.35,Direct Debit
0361-HJRDX,2022-06-08,64.35,Direct Debit
0361-HJRDX,2022-07-25,64.35,Direct Debit
0361-HJRDX,2022-08-13,64.35,Credit Card
0361-HJRDX,2022-09-12,64.35,Credit Card
0361-HJRDX,2022-10-15,64.35,Cash
0361-HJRDX,2022-11-10,64.35, Bank Transfer
0361-HJRDX,2022-12-10,64.35,Cash
5727-MYATE,2022-01-08,90.8,Cash
5727-MYATE,2022-02-04,90.8, Bank Transfer
5727-MYATE,2022-03-11,90.8, Bank Transfer
5727-MYATE,2022-04-07,90.8, Bank Transfer
5727-MYATE,2022-05-04,90.8,Credit Card
5727-MYATE,2022-06-13,90.8,Credit Card
5727-MYATE,2022-07-11,90.8,Direct Debit
5727-MYATE,2022-08-26,90.8,Cash
5727-MYATE,2022-09-17,90.8,Credit Card
5727-MYATE,2022-10-22,90.8, Bank Transfer
5727-MYATE,2022-11-02,90.8,Direct Debit
5727-MYATE,2022-12-06,90.8, Bank Transfer
3823-KYNQY,2022-01-20,24.95,Credit Card
3823-KYNQY,2022-02-26,24.95,Direct Debit
3823-KYNQY,2022-03-15,24.95,Credit Card
3823-KYNQY,2022-04-07,24.95,Cash
3823-KYNQY,2022-05-17,24.95,Cash
3823-KYNQY,2022-06-02,24.95,Cash
3823-KYNQY,2022-07-21,24.95,Credit Card
3823-KYNQY,2022-08-06,24.95,Direct Debit
3823-KYNQY,2022-09-23,24.95,Cash
3823-KYNQY,2022-10-19,24.95, Bank Transfer
3823-KYNQY,2022-11-03,24.95,Cash
3823-KYNQY,2022-12-09,24.95,Cash
8988-ECPJR,2022-01-02,79.6,Cash
8988-ECPJR,2022-02-11,79.6,Credit Card
8988-ECPJR,2022-03-20,79.6,Credit Card
8988-ECPJR,2022-04-04,79.6,Cash
8988-ECPJR,2022-05-12,79.6,Direct Debit
8988-ECPJR,2022-06-23,79.6,Cash
8988-ECPJR,2022-07-23,79.6,Direct Debit
8988-ECPJR,2022-08-20,79.6,Direct Debit
8988-ECPJR,2022-09-18,79.6,Direct Debit
8988-ECPJR,2022-10-03,79.6,Direct Debit
8988-ECPJR,2022-11-24,79.6, Bank Transfer
8988-ECPJR,2022-12-14,79.6,Direct Debit
7570-WELNY,2022-01-20,84.7,Direct Debit
7570-WELNY,2022-02-11,84.7,Cash
7570-WELNY,2022-03-05,84.7, Bank Transfer
7570-WELNY,2022-04-16,84.7, Bank Transfer
7570-WELNY,2022-05-23,84.7,Cash
7570-WELNY,2022-06-07,84.7,Credit Card
7570-WELNY,2022-07-09,84.7,Direct Debit
7570-WELNY,2022-08-24,84.7,Direct Debit
7570-WELNY,2022-09-17,84.7,Credit Card
7570-WELNY,2022-10-07,84.7,Credit Card
7570-WELNY,2022-11-07,84.7,Credit Card
7570-WELNY,2022-12-26,84.7, Bank Transfer
3021-VLNRJ,2022-01-10,70.8,Credit Card
3021-VLNRJ,2022-02-23,70.8,Direct Debit
3021-VLNRJ,2022-03-08,70.8,Credit Card
3021-VLNRJ,2022-04-11,70.8, Bank Transfer
3021-VLNRJ,2022-05-04,70.8,Credit Card
3021-VLNRJ,2022-06-17,70.8,Credit Card
3021-VLNRJ,2022-07-20,70.8,Cash
3021-VLNRJ,2022-08-11,70.8,Credit Card
3021-VLNRJ,2022-09-02,70.8,Direct Debit
3021-VLNRJ,2022-10-01,70.8, Bank Transfer
3021-VLNRJ,2022-11-15,70.8,Direct Debit
3021-VLNRJ,2022-12-27,70.8,Cash
3776-EKTKM,2022-01-10,36.45,Cash
3776-EKTKM,2022-02-22,36.45,Credit Card
3776-EKTKM,2022-03-16,36.45,Credit Card
3776-EKTKM,2022-04-03,36.45, Bank Transfer
3776-EKTKM,2022-05-16,36.45,Direct Debit
3776-EKTKM,2022-06-16,36.45,Cash
3776-EKTKM,2022-07-19,36.45, Bank Transfer
3776-EKTKM,2022-08-19,36.45,Direct Debit
3776-EKTKM,2022-09-03,36.45,Cash
3776-EKTKM,2022-10-19,36.45,Direct Debit
3776-EKTKM,2022-11-24,36.45,Cash
3776-EKTKM,2022-12-26,36.45, Bank Transfer
2080-CAZNM,2022-01-27,104.4,Direct Debit
2080-CAZNM,2022-02-20,104.4,Cash
2080-CAZNM,2022-03-04,104.4, Bank Transfer
2080-CAZNM,2022-04-14,104.4,Credit Card
2080-CAZNM,2022-05-18,104.4, Bank Transfer
2080-CAZNM,2022-06-03,104.4,Direct Debit
2080-CAZNM,2022-07-03,104.4,Cash
2080-CAZNM,2022-08-03,104.4,Cash
2080-CAZNM,2022-09-15,104.4,Direct Debit
2080-CAZNM,2022-10-09,104.4,Credit Card
2080-CAZNM,2022-11-10,104.4,Cash
2080-CAZNM,2022-12-21,104.4, Bank Transfer
1028-FFNJK,2022-01-04,101.5,Direct Debit
1028-FFNJK,2022-02-03,101.5,Direct Debit
1028-FFNJK,2022-03-18,101.5, Bank Transfer
1028-FFNJK,2022-04-16,101.5,Cash
1028-FFNJK,2022-05-14,101.5,Direct Debit
1028-FFNJK,2022-06-27,101.5,Direct Debit
1028-FFNJK,2022-07-04,101.5,Cash
1028-FFNJK,2022-08-01,101.5, Bank Transfer
1028-FFNJK,2022-09-24,101.5,Credit Card
1028-FFNJK,2022-10-15,101.5,Direct Debit
1028-FFNJK,2022-11-22,101.5,Direct Debit
1028-FFNJK,2022-12-03,101.5,Cash
6907-FLBER,2022-01-16,54.3, Bank Transfer
6907-FLBER,2022-02-03,54.3,Credit Card
6907-FLBER,2022-03-01,54.3,Direct Debit
6907-FLBER,2022-04-21,54.3,Direct Debit
6907-FLBER,2022-05-24,54.3,Credit Card
6907-FLBER,2022-06-25,54.3, Bank Transfer
6907-FLBER,2022-07-22,54.3,Direct Debit
6907-FLBER,2022-08-06,54.3,Direct Debit
6907-FLBER,2022-09-23,54.3,Direct Debit
6907-FLBER,2022-10-09,54.3, Bank Transfer
6907-FLBER,2022-11-24,54.3,Cash
6907-FLBER,2022-12-22,54.3,Cash
3001-UNBTL,2022-01-03,103.95,Cash
3001-UNBTL,2022-02-03,103.95,Credit Card
3001-UNBTL,2022-03-02,103.95,Direct Debit
3001-UNBTL,2022-04-21,103.95,Direct Debit
3001-UNBTL,2022-05-07,103.95,Cash
3001-UNBTL,2022-06-06,103.95,Credit Card
3001-UNBTL,2022-07-12,103.95, Bank Transfer
3001-UNBTL,2022-08-12,103.95,Cash
3001-UNBTL,2022-09-11,103.95,Credit Card
3001-UNBTL,2022-10-14,103.95,Direct Debit
3001-UNBTL,2022-11-19,103.95,Direct Debit
3001-UNBTL,2022-12-05,103.95, Bank Transfer
5982-PSMKW,2022-01-14,91.1,Direct Debit
5982-PSMKW,2022-02-28,91.1,Cash
5982-PSMKW,2022-03-18,91.1,Cash
5982-PSMKW,2022-04-13,91.1, Bank Transfer
5982-PSMKW,2022-05-15,91.1, Bank Transfer
5982-PSMKW,2022-06-11,91.1, Bank Transfer
5982-PSMKW,2022-07-25,91.1,Direct Debit
5982-PSMKW,2022-08-23,91.1, Bank Transfer
5982-PSMKW,2022-09-23,91.1, Bank Transfer
5982-PSMKW,2022-10-02,91.1,Direct Debit
5982-PSMKW,2022-11-15,91.1,Cash
5982-PSMKW,2022-12-28,91.1,Credit Card
3507-GASNP,2022-01-03,19.95,Cash
3507-GASNP,2022-02-22,19.95,Credit Card
3507-GASNP,2022-03-07,19.95, Bank Transfer
3507-GASNP,2022-04-21,19.95,Direct Debit
3507-GASNP,2022-05-14,19.95,Credit Card
3507-GASNP,2022-06-23,19.95,Credit Card
3507-GASNP,2022-07-06,19.95,Direct Debit
3507-GASNP,2022-08-06,19.95,Cash
3507-GASNP,2022-09-17,19.95, Bank Transfer
3507-GASNP,2022-10-02,19.95,Credit Card
3507-GASNP,2022-11-27,19.95,Direct Debit
3507-GASNP,2022-12-04,19.95,Credit Card
7096-ZNBZI,2022-01-19,26.45,Cash
7096-ZNBZI,2022-02-17,26.45, Bank Transfer
7096-ZNBZI,2022-03-23,26.45, Bank Transfer
7096-ZNBZI,2022-04-12,26.45,Cash
7096-ZNBZI,2022-05-20,26.45,Direct Debit
7096-ZNBZI,2022-06-19,26.45,Credit Card
7096-ZNBZI,2022-07-01,26.45,Cash
7096-ZNBZI,2022-08-12,26.45,Cash
7096-ZNBZI,2022-09-24,26.45, Bank Transfer
7096-ZNBZI,2022-10-08,26.45,Credit Card
7096-ZNBZI,2022-11-19,26.45,Direct Debit
7096-ZNBZI,2022-12-05,26.45, Bank Transfer
1902-XBTFB,2022-01-27,89.4,Cash
1902-XBTFB,2022-02-19,89.4, Bank Transfer
1902-XBTFB,2022-03-07,89.4,Cash
1902-XBTFB,2022-04-03,89.4,Direct Debit
1902-XBTFB,2022-05-13,89.4,Credit Card
1902-XBTFB,2022-06-21,89.4, Bank Transfer
1902-XBTFB,2022-07-19,89.4, Bank Transfer
1902-XBTFB,2022-08-06,89.4,Direct Debit
1902-XBTFB,2022-09-05,89.4, Bank Transfer
1902-XBTFB,2022-10-07,89.4,Cash
1902-XBTFB,2022-11-18,89.4, Bank Transfer
1902-XBTFB,2022-12-28,89.4,Cash
1676-MQAOA,2022-01-21,75.1,Cash
1676-MQAOA,2022-02-08,75.1,Cash
1676-MQAOA,2022-03-18,75.1,Credit Card
1676-MQAOA,2022-04-17,75.1, Bank Transfer
1676-MQAOA,2022-05-24,75.1,Direct Debit
1676-MQAOA,2022-06-25,75.1,Direct Debit
1676-MQAOA,2022-07-23,75.1, Bank Transfer
1676-MQAOA,2022-08-22,75.1,Cash
1676-MQAOA,2022-09-11,75.1,Direct Debit
1676-MQAOA,2022-10-05,75.1, Bank Transfer
1676-MQAOA,2022-11-08,75.1, Bank Transfer
1676-MQAOA,2022-12-15,75.1,Cash
0786-IVLAW,2022-01-06,108.1,Cash
0786-IVLAW,2022-02-03,108.1,Direct Debit
0786-IVLAW,2022-03-11,108.1,Cash
0786-IVLAW,2022-04-18,108.1,Direct Debit
0786-IVLAW,2022-05-12,108.1,Credit Card
0786-IVLAW,2022-06-22,108.1,Credit Card
0786-IVLAW,2022-07-08,108.1,Cash
0786-IVLAW,2022-08-21,108.1, Bank Transfer
0786-IVLAW,2022-09-28,108.1,Direct Debit
0786-IVLAW,2022-10-09,108.1,Direct Debit
0786-IVLAW,2022-11-09,108.1,Cash
0786-IVLAW,2022-12-10,108.1,Direct Debit
7566-DSRLQ,2022-01-02,110.15,Direct Debit
7566-DSRLQ,2022-02-17,110.15, Bank Transfer
7566-DSRLQ,2022-03-07,110.15,Direct Debit
7566-DSRLQ,2022-04-24,110.15,Cash
7566-DSRLQ,2022-05-08,110.15,Credit Card
7566-DSRLQ,2022-06-04,110.15,Direct Debit
7566-DSRLQ,2022-07-12,110.15,Cash
7566-DSRLQ,2022-08-19,110.15, Bank Transfer
7566-DSRLQ,2022-09-02,110.15, Bank Transfer
7566-DSRLQ,2022-10-17,110.15,Cash
7566-DSRLQ,2022-11-20,110.15, Bank Transfer
7566-DSRLQ,2022-12-16,110.15,Direct Debit
0643-OKLRP,2022-01-19,80.35,Cash
0643-OKLRP,2022-02-26,80.35,Cash
0643-OKLRP,2022-03-04,80.35,Direct Debit
0643-OKLRP,2022-04-24,80.35, Bank Transfer
0643-OKLRP,2022-05-04,80.35,Cash
0643-OKLRP,2022-06-13,80.35,Direct Debit
0643-OKLRP,2022-07-16,80.35,Credit Card
0643-OKLRP,2022-08-19,80.35,Cash
0643-OKLRP,2022-09-22,80.35,Direct Debit
0643-OKLRP,2022-10-02,80.35,Direct Debit
0643-OKLRP,2022-11-26,80.35, Bank Transfer
0643-OKLRP,2022-12-21,80.35,Cash
7245-JMTTQ,2022-01-26,111.5,Credit Card
7245-JMTTQ,2022-02-27,111.5,Cash
7245-JMTTQ,2022-03-10,111.5, Bank Transfer
7245-JMTTQ,2022-04-23,111.5,Direct Debit
7245-JMTTQ,2022-05-17,111.5,Cash
7245-JMTTQ,2022-06-18,111.5,Cash
7245-JMTTQ,2022-07-24,111.5, Bank Transfer
7245-JMTTQ,2022-08-28,111.5,Cash
7245-JMTTQ,2022-09-22,111.5,Direct Debit
7245-JMTTQ,2022-10-10,111.5,Credit Card
7245-JMTTQ,2022-11-18,111.5,Cash
7245-JMTTQ,2022-12-23,111.5,Direct Debit
6050-IJRHS,2022-01-20,106.5,Credit Card
6050-IJRHS,2022-02-03,106.5,Credit Card
6050-IJRHS,2022-03-12,106.5,Cash
6050-IJRHS,2022-04-09,106.5,Direct Debit
6050-IJRHS,2022-05-08,106.5,Direct Debit
6050-IJRHS,2022-06-26,106.5,Direct Debit
6050-IJRHS,2022-07-25,106.5, Bank Transfer
6050-IJRHS,2022-08-01,106.5,Credit Card
6050-IJRHS,2022-09-09,106.5,Direct Debit
6050-IJRHS,2022-10-26,106.5,Credit Card
6050-IJRHS,2022-11-22,106.5,Credit Card
6050-IJRHS,2022-12-15,106.5, Bank Transfer
6202-JVYEU,2022-01-04,19.9, Bank Transfer
6202-JVYEU,2022-02-09,19.9,Direct Debit
6202-JVYEU,2022-03-16,19.9, Bank Transfer
6202-JVYEU,2022-04-09,19.9,Credit Card
6202-JVYEU,2022-05-26,19.9,Cash
6202-JVYEU,2022-06-03,19.9,Credit Card
6202-JVYEU,2022-07-08,19.9, Bank Transfer
6202-JVYEU,2022-08-13,19.9, Bank Transfer
6202-JVYEU,2022-09-14,19.9, Bank Transfer
6202-JVYEU,2022-10-23,19.9,Cash
6202-JVYEU,2022-11-12,19.9,Cash
6202-JVYEU,2022-12-05,19.9, Bank Transfer
8591-TKMZH,2022-01-19,111.1,Direct Debit
8591-TKMZH,2022-02-19,111.1,Credit Card
8591-TKMZH,2022-03-23,111.1,Cash
8591-TKMZH,2022-04-14,111.1,Credit Card
8591-TKMZH,2022-05-13,111.1,Direct Debit
8591-TKMZH,2022-06-23,111.1,Cash
8591-TKMZH,2022-07-27,111.1,Cash
8591-TKMZH,2022-08-02,111.1,Cash
8591-TKMZH,2022-09-16,111.1,Cash
8591-TKMZH,2022-10-21,111.1,Direct Debit
8591-TKMZH,2022-11-02,111.1, Bank Transfer
8591-TKMZH,2022-12-20,111.1,Direct Debit
0734-OXWBT,2022-01-21,70.7,Credit Card
0734-OXWBT,2022-02-14,70.7,Cash
0734-OXWBT,2022-03-22,70.7,Credit Card
0734-OXWBT,2022-04-09,70.7,Cash
0734-OXWBT,2022-05-15,70.7, Bank Transfer
0734-OXWBT,2022-06-01,70.7,Direct Debit
0734-OXWBT,2022-07-18,70.7,Direct Debit
0734-OXWBT,2022-08-07,70.7,Cash
0734-OXWBT,2022-09-15,70.7,Credit Card
0734-OXWBT,2022-10-24,70.7,Direct Debit
0734-OXWBT,2022-11-04,70.7,Cash
0734-OXWBT,2022-12-20,70.7, Bank Transfer
4282-ACRXS,2022-01-24,24.85,Direct Debit
4282-ACRXS,2022-02-27,24.85,Cash
4282-ACRXS,2022-03-27,24.85,Direct Debit
4282-ACRXS,2022-04-19,24.85, Bank Transfer
4282-ACRXS,2022-05-16,24.85,Credit Card
4282-ACRXS,2022-06-23,24.85, Bank Transfer
4282-ACRXS,2022-07-17,24.85, Bank Transfer
4282-ACRXS,2022-08-05,24.85,Credit Card
4282-ACRXS,2022-09-05,24.85,Credit Card
4282-ACRXS,2022-10-19,24.85,Cash
4282-ACRXS,2022-11-03,24.85,Credit Card
4282-ACRXS,2022-12-04,24.85,Credit Card
0365-TRTPY,2022-01-25,91.2,Credit Card
0365-TRTPY,2022-02-04,91.2,Credit Card
0365-TRTPY,2022-03-21,91.2, Bank Transfer
0365-TRTPY,2022-04-08,91.2,Direct Debit
0365-TRTPY,2022-05-15,91.2, Bank Transfer
0365-TRTPY,2022-06-07,91.2,Cash
0365-TRTPY,2022-07-03,91.2, Bank Transfer
0365-TRTPY,2022-08-18,91.2,Cash
0365-TRTPY,2022-09-13,91.2,Direct Debit
0365-TRTPY,2022-10-10,91.2,Direct Debit
0365-TRTPY,2022-11-15,91.2,Direct Debit
0365-TRTPY,2022-12-21,91.2,Direct Debit
7349-ALMUX,2022-01-11,65.6,Credit Card
7349-ALMUX,2022-02-04,65.6,Cash
7349-ALMUX,2022-03-20,65.6,Credit Card
7349-ALMUX,2022-04-20,65.6,Direct Debit
7349-ALMUX,2022-05-21,65.6,Direct Debit
7349-ALMUX,2022-06-16,65.6,Cash
7349-ALMUX,2022-07-05,65.6, Bank Transfer
7349-ALMUX,2022-08-15,65.6,Direct Debit
7349-ALMUX,2022-09-26,65.6,Direct Debit
7349-ALMUX,2022-10-20,65.6, Bank Transfer
7349-ALMUX,2022-11-14,65.6,Cash
7349-ALMUX,2022-12-16,65.6, Bank Transfer
9381-NDKME,2022-01-20,40.65,Cash
9381-NDKME,2022-02-25,40.65,Credit Card
9381-NDKME,2022-03-01,40.65,Cash
9381-NDKME,2022-04-15,40.65, Bank Transfer
9381-NDKME,2022-05-25,40.65,Direct Debit
9381-NDKME,2022-06-25,40.65,Credit Card
9381-NDKME,2022-07-25,40.65,Direct Debit
9381-NDKME,2022-08-25,40.65, Bank Transfer
9381-NDKME,2022-09-19,40.65,Direct Debit
9381-NDKME,2022-10-11,40.65,Credit Card
9381-NDKME,2022-11-25,40.65,Credit Card
9381-NDKME,2022-12-16,40.65, Bank Transfer
6502-KUGLL,2022-01-17,59.45,Credit Card
6502-KUGLL,2022-02-11,59.45, Bank Transfer
6502-KUGLL,2022-03-13,59.45, Bank Transfer
6502-KUGLL,2022-04-19,59.45, Bank Transfer
6502-KUGLL,2022-05-13,59.45, Bank Transfer
6502-KUGLL,2022-06-13,59.45,Direct Debit
6502-KUGLL,2022-07-23,59.45, Bank Transfer
6502-KUGLL,2022-08-14,59.45, Bank Transfer
6502-KUGLL,2022-09-26,59.45,Direct Debit
6502-KUGLL,2022-10-22,59.45,Cash
6502-KUGLL,2022-11-18,59.45, Bank Transfer
6502-KUGLL,2022-12-09,59.45,Credit Card
1841-YSJGV,2022-01-14,109.95,Credit Card
1841-YSJGV,2022-02-03,109.95, Bank Transfer
1841-YSJGV,2022-03-09,109.95,Cash
1841-YSJGV,2022-04-04,109.95, Bank Transfer
1841-YSJGV,2022-05-24,109.95,Credit Card
1841-YSJGV,2022-06-04,109.95, Bank Transfer
1841-YSJGV,2022-07-13,109.95,Cash
1841-YSJGV,2022-08-23,109.95, Bank Transfer
1841-YSJGV,2022-09-21,109.95,Direct Debit
1841-YSJGV,2022-10-18,109.95,Credit Card
1841-YSJGV,2022-11-27,109.95,Credit Card
1841-YSJGV,2022-12-05,109.95,Credit Card
2794-XIMMO,2022-01-15,60.45,Credit Card
2794-XIMMO,2022-02-10,60.45, Bank Transfer
2794-XIMMO,2022-03-16,60.45,Direct Debit
2794-XIMMO,2022-04-18,60.45,Cash
2794-XIMMO,2022-05-11,60.45,Credit Card
2794-XIMMO,2022-06-17,60.45,Credit Card
2794-XIMMO,2022-07-18,60.45,Cash
2794-XIMMO,2022-08-13,60.45,Cash
2794-XIMMO,2022-09-28,60.45,Direct Debit
2794-XIMMO,2022-10-05,60.45,Direct Debit
2794-XIMMO,2022-11-25,60.45,Cash
2794-XIMMO,2022-12-12,60.45,Credit Card
8382-SHQEH,2022-01-04,84.9,Cash
8382-SHQEH,2022-02-12,84.9,Credit Card
8382-SHQEH,2022-03-08,84.9, Bank Transfer
8382-SHQEH,2022-04-21,84.9,Direct Debit
8382-SHQEH,2022-05-10,84.9,Credit Card
8382-SHQEH,2022-06-23,84.9,Credit Card
8382-SHQEH,2022-07-26,84.9,Credit Card
8382-SHQEH,2022-08-09,84.9,Direct Debit
8382-SHQEH,2022-09-14,84.9, Bank Transfer
8382-SHQEH,2022-10-14,84.9, Bank Transfer
8382-SHQEH,2022-11-25,84.9,Credit Card
8382-SHQEH,2022-12-23,84.9, Bank Transfer
3511-BFTJW,2022-01-26,38.5,Credit Card
3511-BFTJW,2022-02-04,38.5,Cash
3511-BFTJW,2022-03-17,38.5,Cash
3511-BFTJW,2022-04-05,38.5,Direct Debit
3511-BFTJW,2022-05-04,38.5, Bank Transfer
3511-BFTJW,2022-06-04,38.5, Bank Transfer
3511-BFTJW,2022-07-19,38.5,Credit Card
3511-BFTJW,2022-08-15,38.5,Credit Card
3511-BFTJW,2022-09-17,38.5,Cash
3511-BFTJW,2022-10-19,38.5,Credit Card
3511-BFTJW,2022-11-03,38.5,Cash
3511-BFTJW,2022-12-19,38.5,Cash
7668-XCFYV,2022-01-11,92.55,Credit Card
7668-XCFYV,2022-02-18,92.55,Cash
7668-XCFYV,2022-03-24,92.55, Bank Transfer
7668-XCFYV,2022-04-03,92.55,Credit Card
7668-XCFYV,2022-05-21,92.55,Credit Card
7668-XCFYV,2022-06-09,92.55,Direct Debit
7668-XCFYV,2022-07-26,92.55,Cash
7668-XCFYV,2022-08-07,92.55, Bank Transfer
7668-XCFYV,2022-09-11,92.55, Bank Transfer
7668-XCFYV,2022-10-02,92.55, Bank Transfer
7668-XCFYV,2022-11-13,92.55,Credit Card
7668-XCFYV,2022-12-07,92.55,Direct Debit
2983-ZANRP,2022-01-04,73.55,Direct Debit
2983-ZANRP,2022-02-11,73.55, Bank Transfer
2983-ZANRP,2022-03-06,73.55,Direct Debit
2983-ZANRP,2022-04-20,73.55,Credit Card
2983-ZANRP,2022-05-16,73.55,Direct Debit
2983-ZANRP,2022-06-10,73.55,Cash
2983-ZANRP,2022-07-21,73.55, Bank Transfer
2983-ZANRP,2022-08-03,73.55,Credit Card
2983-ZANRP,2022-09-18,73.55, Bank Transfer
2983-ZANRP,2022-10-27,73.55, Bank Transfer
2983-ZANRP,2022-11-25,73.55,Cash
2983-ZANRP,2022-12-12,73.55,Direct Debit
7845-URHJN,2022-01-05,20.15,Credit Card
7845-URHJN,2022-02-21,20.15,Cash
7845-URHJN,2022-03-03,20.15, Bank Transfer
7845-URHJN,2022-04-17,20.15,Direct Debit
7845-URHJN,2022-05-25,20.15, Bank Transfer
7845-URHJN,2022-06-01,20.15, Bank Transfer
7845-URHJN,2022-07-04,20.15, Bank Transfer
7845-URHJN,2022-08-13,20.15,Direct Debit
7845-URHJN,2022-09-13,20.15,Direct Debit
7845-URHJN,2022-10-06,20.15,Cash
7845-URHJN,2022-11-19,20.15,Credit Card
7845-URHJN,2022-12-28,20.15, Bank Transfer
3034-ZBEQN,2022-01-14,34.7,Direct Debit
3034-ZBEQN,2022-02-05,34.7,Direct Debit
3034-ZBEQN,2022-03-03,34.7,Cash
3034-ZBEQN,2022-04-06,34.7,Credit Card
3034-ZBEQN,2022-05-07,34.7,Credit Card
3034-ZBEQN,2022-06-15,34.7,Credit Card
3034-ZBEQN,2022-07-17,34.7,Credit Card
3034-ZBEQN,2022-08-07,34.7,Direct Debit
3034-ZBEQN,2022-09-08,34.7,Cash
3034-ZBEQN,2022-10-06,34.7,Cash
3034-ZBEQN,2022-11-27,34.7,Cash
3034-ZBEQN,2022-12-08,34.7,Cash
5018-HEKFO,2022-01-07,24.5, Bank Transfer
5018-HEKFO,2022-02-24,24.5, Bank Transfer
5018-HEKFO,2022-03-09,24.5,Credit Card
5018-HEKFO,2022-04-28,24.5,Direct Debit
5018-HEKFO,2022-05-07,24.5,Cash
5018-HEKFO,2022-06-24,24.5,Cash
5018-HEKFO,2022-07-15,24.5, Bank Transfer
5018-HEKFO,2022-08-14,24.5,Cash
5018-HEKFO,2022-09-25,24.5,Direct Debit
5018-HEKFO,2022-10-23,24.5,Cash
5018-HEKFO,2022-11-14,24.5,Cash
5018-HEKFO,2022-12-21,24.5,Cash
3976-NLDEZ,2022-01-05,20.6,Credit Card
3976-NLDEZ,2022-02-23,20.6, Bank Transfer
3976-NLDEZ,2022-03-22,20.6,Cash
3976-NLDEZ,2022-04-08,20.6,Direct Debit
3976-NLDEZ,2022-05-07,20.6,Direct Debit
3976-NLDEZ,2022-06-12,20.6,Credit Card
3976-NLDEZ,2022-07-27,20.6, Bank Transfer
3976-NLDEZ,2022-08-06,20.6,Credit Card
3976-NLDEZ,2022-09-14,20.6, Bank Transfer
3976-NLDEZ,2022-10-22,20.6,Credit Card
3976-NLDEZ,2022-11-28,20.6,Credit Card
3976-NLDEZ,2022-12-05,20.6,Cash
2282-YGNOR,2022-01-19,58.0,Direct Debit
2282-YGNOR,2022-02-14,58.0,Credit Card
2282-YGNOR,2022-03-28,58.0,Direct Debit
2282-YGNOR,2022-04-24,58.0,Credit Card
2282-YGNOR,2022-05-25,58.0,Cash
2282-YGNOR,2022-06-27,58.0,Cash
2282-YGNOR,2022-07-17,58.0, Bank Transfer
2282-YGNOR,2022-08-21,58.0,Cash
2282-YGNOR,2022-09-24,58.0,Cash
2282-YGNOR,2022-10-05,58.0,Cash
2282-YGNOR,2022-11-22,58.0,Credit Card
2282-YGNOR,2022-12-15,58.0,Direct Debit
5336-UFNZP,2022-01-11,107.45,Credit Card
5336-UFNZP,2022-02-13,107.45,Direct Debit
5336-UFNZP,2022-03-13,107.45,Cash
5336-UFNZP,2022-04-24,107.45, Bank Transfer
5336-UFNZP,2022-05-09,107.45,Direct Debit
5336-UFNZP,2022-06-06,107.45,Credit Card
5336-UFNZP,2022-07-01,107.45,Cash
5336-UFNZP,2022-08-19,107.45,Direct Debit
5336-UFNZP,2022-09-24,107.45,Cash
5336-UFNZP,2022-10-05,107.45, Bank Transfer
5336-UFNZP,2022-11-24,107.45, Bank Transfer
5336-UFNZP,2022-12-14,107.45, Bank Transfer
6854-EXGSF,2022-01-25,65.5,Credit Card
6854-EXGSF,2022-02-12,65.5,Cash
6854-EXGSF,2022-03-12,65.5,Cash
